country,date,confirmed,deaths,recovered,active,new_cases,new_deaths,population,cases_per_million,deaths_per_million,mortality_rate,recovery_rate
Russia,2021-08-25,3166489,89019,2727002,350468,801,22,146000000,21688.280821917808,609.7191780821918,2.8112840436205526,86.12068445524365
Russia,2021-08-26,3166943,61735,2914336,190872,611,11,146000000,21691.390410958902,422.8424657534246,1.9493562088108312,92.02363288508823
Russia,2021-08-27,3167389,71646,2710256,385487,684,15,146000000,21694.445205479453,490.7260273972603,2.261989291495298,85.56751317883594
Russia,2021-08-28,3167826,80577,2976836,110413,640,16,146000000,21697.43835616438,551.8972602739726,2.5436056147023227,93.97094411119802
Russia,2021-08-29,3168254,77673,2980656,109925,757,18,146000000,21700.3698630137,532.0068493150685,2.4516026808456646,94.07882070061302
Russia,2021-08-30,3168674,85008,2687326,396340,925,24,146000000,21703.246575342466,582.2465753424658,2.6827625688221635,84.80916623167924
Russia,2021-08-31,3169086,60773,2817731,290582,838,16,146000000,21706.068493150684,416.25342465753425,1.9176822591750429,88.9130493776439
Russia,2021-09-01,3169490,68199,2659487,441804,987,21,146000000,21708.835616438355,467.11643835616434,2.151734190674209,83.90898851234742
Russia,2021-09-02,3169885,74873,2974118,120894,1033,24,146000000,21711.54109589041,512.8287671232877,2.362009978279969,93.8241608134049
Russia,2021-09-03,3170273,37221,2870954,262098,861,10,146000000,21714.198630136983,254.93835616438355,1.1740629277037025,90.55857334683796
Russia,2021-09-04,3170654,48696,2830128,291830,856,13,146000000,21716.80821917808,333.5342465753425,1.5358345628378245,89.26007063526957
Russia,2021-09-05,3171027,81089,2722710,367228,794,20,146000000,21719.363013698632,555.4041095890411,2.5571841551648724,85.86208821306157
Russia,2021-09-06,3171393,50817,2819669,300907,847,13,146000000,21721.8698630137,348.06164383561645,1.6023558102070605,88.90947920992447
Russia,2021-09-07,3171751,34675,2787199,349877,620,6,146000000,21724.321917808218,237.5,1.0932447093104094,87.87571912170911
Russia,2021-09-08,3172103,63992,3000688,107423,689,13,146000000,21726.73287671233,438.3013698630137,2.0173367636549,94.59617168799373
Russia,2021-09-09,3172447,75597,2982242,114608,802,19,146000000,21729.08904109589,517.7876712328767,2.382923970045835,94.0044703662504
Russia,2021-09-10,3172785,101855,2646402,424528,984,31,146000000,21731.404109589042,697.6369863013698,3.210271102517189,83.40943366789745
Russia,2021-09-11,3173116,95835,2924244,153037,843,25,146000000,21733.671232876713,656.404109589041,3.0202173510202592,92.15685780160574
Russia,2021-09-12,3173441,33122,3036203,104116,811,8,146000000,21735.897260273974,226.86301369863014,1.0437250921003416,95.67541983607069
Russia,2021-09-13,3173760,62967,2791606,319187,757,15,146000000,21738.082191780824,431.2808219178082,1.9839874470659407,87.95895089735833
Russia,2021-09-14,3174072,50958,2777322,345792,729,11,146000000,21740.219178082192,349.027397260274,1.6054456231616676,87.50028354744316
Russia,2021-09-15,3174378,60961,2843194,270223,980,18,146000000,21742.31506849315,417.541095890411,1.9204077145191907,89.56696398475545
Russia,2021-09-16,3174678,73607,2756648,344423,911,21,146000000,21744.369863013697,504.1575342465753,2.3185658514028824,86.83236536114843
Russia,2021-09-17,3174972,40805,2712937,421230,759,9,146000000,21746.383561643837,279.486301369863,1.2852081845131231,85.44758819920301
Russia,2021-09-18,3175260,104582,2877475,193203,830,27,146000000,21748.356164383564,716.3150684931506,3.293651543495651,90.6217128676077
Russia,2021-09-19,3175543,63740,2645986,465817,550,11,146000000,21750.294520547945,436.5753424657534,2.0072157738062435,83.32389137857683
Russia,2021-09-20,3175820,47097,2985357,143366,738,10,146000000,21752.19178082192,322.5821917808219,1.4829870710556643,94.00271425962428
Russia,2021-09-21,3176092,31874,2842805,301413,555,5,146000000,21754.054794520547,218.31506849315068,1.003560350266932,89.50638079753357
Russia,2021-09-22,3176358,90366,2963762,122230,574,16,146000000,21755.876712328765,618.945205479452,2.84495639345439,93.30692573066386
Russia,2021-09-23,3176620,63181,3018845,94594,521,10,146000000,21757.671232876713,432.74657534246575,1.9889379277345105,95.03324288079783
Russia,2021-09-24,3176876,107472,2669429,399975,813,27,146000000,21759.424657534244,736.1095890410959,3.3829460136310012,84.02685531320707
Russia,2021-09-25,3177127,44067,2776781,356279,590,8,146000000,21761.143835616436,301.82876712328766,1.3870078218465929,87.39911876358735
Russia,2021-09-26,3177373,44876,2859681,272816,799,11,146000000,21762.828767123287,307.36986301369865,1.412361721459835,90.00142570607858
Russia,2021-09-27,3177614,97647,2620408,459559,602,18,146000000,21764.479452054795,668.8150684931508,3.0729660682512097,82.46464170915661
Russia,2021-09-28,3177850,79862,2669242,428746,579,14,146000000,21766.09589041096,547.0,2.513082744622937,83.99521689192379
Russia,2021-09-29,3178082,66438,2963227,148417,676,14,146000000,21767.68493150685,455.05479452054794,2.0905061606339927,93.23947588514079
Russia,2021-09-30,3178310,82612,2984924,110774,737,19,146000000,21769.246575342466,565.8356164383562,2.5992429939181516,93.91544562991024
Russia,2021-10-01,3178532,83706,2824462,270364,878,23,146000000,21770.76712328767,573.3287671232877,2.6334798579973393,88.86058092226222
Russia,2021-10-02,3178751,62179,3018383,98189,720,14,146000000,21772.26712328767,425.8835616438356,1.9560827507407785,94.95499962092029
Russia,2021-10-03,3178965,54917,2677096,446952,754,13,146000000,21773.73287671233,376.14383561643837,1.727511941779793,84.21281769380914
Russia,2021-10-04,3179175,48078,2748945,382152,485,7,146000000,21775.171232876713,329.3013698630137,1.512279129019321,86.46724386043549
Russia,2021-10-05,3179381,48870,2897942,232569,629,9,146000000,21776.582191780824,334.7260273972603,1.5370916540043487,91.14799390195765
Russia,2021-10-06,3179582,46730,2840082,292770,544,7,146000000,21777.95890410959,320.0684931506849,1.4696900410179703,89.32249585008344
Russia,2021-10-07,3179780,69025,2798627,312128,807,17,146000000,21779.31506849315,472.7739726027397,2.1707476617879222,88.01322733019265
Russia,2021-10-08,3179974,52248,2791221,336505,680,11,146000000,21780.64383561644,357.86301369863014,1.6430323015219621,87.77496293994857
Russia,2021-10-09,3180164,77262,2897137,205765,535,12,146000000,21781.945205479453,529.1917808219177,2.4294973466777186,91.1002388556062
Russia,2021-10-10,3180351,52063,2951720,176568,708,11,146000000,21783.22602739726,356.59589041095893,1.6370205678555607,92.81113939939334
Russia,2021-10-11,3180533,43757,2797932,338844,544,7,146000000,21784.472602739726,299.7054794520548,1.3757756954573337,87.9705382714155
Russia,2021-10-12,3180712,43098,2910985,226629,670,9,146000000,21785.698630136987,295.1917808219178,1.3549796397787666,91.51991755305102
Russia,2021-10-13,3180888,55120,2825771,299997,766,13,146000000,21786.904109589042,377.5342465753425,1.73284944330011,88.83591625986202
Russia,2021-10-14,3181060,60540,2660669,459851,523,9,146000000,21788.08219178082,414.6575342465753,1.9031392051706035,83.64095615926766
Russia,2021-10-15,3181229,64888,2943896,172445,790,16,146000000,21789.239726027397,444.43835616438355,2.039714839767901,92.5395814007731
Russia,2021-10-16,3181394,96424,2940647,144323,485,14,146000000,21790.3698630137,660.4383561643835,3.030872630048337,92.43265687934283
Russia,2021-10-17,3181556,103655,2677969,399932,692,22,146000000,21791.479452054795,709.9657534246576,3.2579970303838754,84.17167574608148
Russia,2021-10-18,3181715,81142,2857311,243262,601,15,146000000,21792.568493150684,555.7671232876713,2.55025984414066,89.80411507630319
Russia,2021-10-19,3181871,48976,2728993,403902,736,11,146000000,21793.636986301368,335.45205479452056,1.5392201632310045,85.76692769757165
Russia,2021-10-20,3182024,102743,2965111,114170,512,16,146000000,21794.68493150685,703.7191780821918,3.228856853373827,93.18317523689325
Russia,2021-10-21,3182173,71708,2869858,240607,623,14,146000000,21795.705479452055,491.1506849315069,2.25342871050694,90.1854801734538
Russia,2021-10-22,3182320,45372,2924794,212154,635,9,146000000,21796.712328767124,310.7671232876712,1.4257522813544836,91.90760200105584
Russia,2021-10-23,3182464,72988,2654366,455110,573,13,146000000,21797.698630136983,499.9178082191781,2.2934430680127096,83.40600239311426
Russia,2021-10-24,3182605,98296,2850921,233388,680,21,146000000,21798.66438356164,673.2602739726027,3.088539105544043,89.57822287088722
Russia,2021-10-25,3182743,73418,2873645,235680,670,15,146000000,21799.609589041094,502.8630136986301,2.3067523830859105,90.28831419941855
Russia,2021-10-26,3182879,94839,2798358,289682,543,16,146000000,21800.54109589041,649.5821917808219,2.979660866781301,87.91908206375423
Russia,2021-10-27,3183012,81280,2897879,203853,638,16,146000000,21801.45205479452,556.7123287671234,2.5535561914312606,91.04203817013571
Russia,2021-10-28,3183142,72632,2947419,163091,670,15,146000000,21802.342465753423,497.47945205479454,2.2817706530214488,92.59464390844016
Russia,2021-10-29,3183269,107963,2891773,183533,568,19,146000000,21803.212328767124,739.472602739726,3.3915763952088245,90.84287253135064
Russia,2021-10-30,3183395,97856,2826941,258598,454,13,146000000,21804.075342465752,670.2465753424657,3.0739509234637863,88.80270905746852
Russia,2021-10-31,3183517,89044,2661639,432834,725,20,146000000,21804.91095890411,609.8904109589041,2.797032338762444,83.60687252494647
Russia,2021-11-01,3183637,73006,2957219,153412,523,11,146000000,21805.73287671233,500.041095890411,2.293163447968471,92.8880710960452
Russia,2021-11-02,3183755,61236,2898983,223536,632,12,146000000,21806.541095890414,419.42465753424653,1.9233892055136153,91.05546752184135
Russia,2021-11-03,3183871,41872,2759250,382749,577,7,146000000,21807.335616438355,286.7945205479452,1.3151286594211888,86.663372982134
Russia,2021-11-04,3183984,47400,2722605,413979,496,7,146000000,21808.109589041098,324.6575342465753,1.488700948245971,85.50938070040553
Russia,2021-11-05,3184095,101341,2727229,355525,401,12,146000000,21808.8698630137,694.1164383561644,3.1827253897889354,85.65162157536129
Russia,2021-11-06,3184204,48258,2844452,291494,474,7,146000000,21809.616438356163,330.5342465753424,1.5155436021058952,89.33008061041315
Russia,2021-11-07,3184311,48423,2894513,241375,544,8,146000000,21810.34931506849,331.66438356164383,1.5206743311190396,90.89919294943239
Russia,2021-11-08,3184415,61605,2873779,249031,608,11,146000000,21811.061643835616,421.95205479452056,1.934578250636302,90.24511566488664
Russia,2021-11-09,3184518,47413,2941353,195752,534,7,146000000,21811.76712328767,324.7465753424658,1.4888595385549712,92.36415055590831
Russia,2021-11-10,3184618,83500,2756483,344635,626,16,146000000,21812.452054794518,571.9178082191781,2.621978523012807,86.55615838383129
Russia,2021-11-11,3184717,68101,2748560,368056,662,14,146000000,21813.1301369863,466.44520547945206,2.138368966536116,86.30468578526758
Russia,2021-11-12,3184814,86951,2947653,150210,495,13,146000000,21813.794520547945,595.554794520548,2.730175137386359,92.5533798834092
Russia,2021-11-13,3184908,50371,2900008,234529,476,7,146000000,21814.438356164384,345.0068493150685,1.5815527481484553,91.05468666598847
Russia,2021-11-14,3185001,46444,2970212,168345,649,9,146000000,21815.075342465752,318.1095890410959,1.4582099032307996,93.2562344564413
Russia,2021-11-15,3185092,95513,2813571,276008,508,15,146000000,21815.698630136987,654.1986301369863,2.998751684409744,88.33562735393514
Russia,2021-11-16,3185181,87332,2967972,129877,475,13,146000000,21816.30821917808,598.1643835616438,2.7418222072780165,93.18063871409505
Russia,2021-11-17,3185269,68542,2735015,381712,454,9,146000000,21816.91095890411,469.4657534246575,2.151843376493477,85.86449056578896
Russia,2021-11-18,3185354,93799,2702265,389290,410,12,146000000,21817.49315068493,642.458904109589,2.9446962566797916,84.834056120607
Russia,2021-11-19,3185438,66035,3023967,95436,593,12,146000000,21818.068493150688,452.2945205479452,2.0730273199478377,94.93096396790645
Russia,2021-11-20,3185521,39259,2702802,443460,410,5,146000000,21818.636986301368,268.8972602739726,1.2324200656658675,84.846466245239
Russia,2021-11-21,3185601,66720,2652218,466663,599,12,146000000,21819.18493150685,456.98630136986304,2.0944242546382927,83.25644046445238
Russia,2021-11-22,3185680,101696,2919823,164161,607,19,146000000,21819.72602739726,696.5479452054794,3.1922854775118656,91.65462318876975
Russia,2021-11-23,3185758,61545,2934858,189355,419,8,146000000,21820.260273972603,421.54109589041093,1.9318793204003568,92.12432331646032
Russia,2021-11-24,3185834,44109,2762002,379723,487,6,146000000,21820.780821917808,302.11643835616434,1.3845354152162355,86.69635643288383
Russia,2021-11-25,3185909,43886,2944483,197540,627,8,146000000,21821.29452054795,300.5890410958904,1.3775032494650663,92.42206855249161
Russia,2021-11-26,3185982,91485,2875820,218677,479,13,146000000,21821.794520547945,626.6095890410959,2.871485149633614,90.26479120095469
Russia,2021-11-27,3186053,60049,2940079,185925,465,8,146000000,21822.280821917808,411.29452054794524,1.88474579675856,92.27966389761878
Russia,2021-11-28,3186123,94609,2879996,211518,430,12,146000000,21822.760273972603,648.0068493150685,2.969408274570693,90.3918649719424
Russia,2021-11-29,3186192,61238,2733115,391839,500,9,146000000,21823.23287671233,419.4383561643836,1.9219808473563427,85.77998438261096
Russia,2021-11-30,3186260,39139,3041582,105539,536,6,146000000,21823.698630136987,268.0753424657534,1.2283680553376057,95.45931593780796
Russia,2021-12-01,3186326,42236,2711690,432400,609,8,146000000,21824.15068493151,289.28767123287673,1.3255391946712296,85.10397241211352
Russia,2021-12-02,3186391,108630,2763944,313817,446,15,146000000,21824.595890410958,744.0410958904109,3.4091861293858785,86.74214809168114
Russia,2021-12-03,3186454,87913,2700216,398325,430,11,146000000,21825.027397260274,602.1438356164383,2.758960273708643,84.74046698932418
Russia,2021-12-04,3186516,55071,2887768,243677,428,7,146000000,21825.45205479452,377.1986301369863,1.7282511683606796,90.62461949037758
Russia,2021-12-05,3186577,75577,2964489,146511,370,8,146000000,21825.8698630137,517.6506849315068,2.3717299158313137,93.03051518918262
Russia,2021-12-06,3186637,86317,2663267,437053,466,12,146000000,21826.280821917808,591.2123287671233,2.7087176857608823,83.57610232982294
Russia,2021-12-07,3186696,39426,2901579,245691,446,5,146000000,21826.68493150685,270.04109589041093,1.237206184712944,91.05289616580934
Russia,2021-12-08,3186753,54753,2691052,440948,397,6,146000000,21827.075342465756,375.02054794520546,1.7181438285301684,84.44495070687938
Russia,2021-12-09,3186810,72235,2865904,248671,403,9,146000000,21827.465753424658,494.76027397260276,2.26668674944537,89.93018096466372
Russia,2021-12-10,3186865,83771,2819673,283421,335,8,146000000,21827.842465753427,573.7739726027397,2.628633468942048,88.47795560841139
Russia,2021-12-11,3186919,98220,2752238,336461,461,14,146000000,21828.212328767124,672.7397260273973,3.081973529920277,86.36046287966528
Russia,2021-12-12,3186972,75834,2997278,113860,361,8,146000000,21828.575342465752,519.4109589041096,2.3795000395359605,94.04782972677513
Russia,2021-12-13,3187024,98153,2906145,182726,452,13,146000000,21828.931506849316,672.2808219178082,3.0797697161991877,91.1867936984472
Russia,2021-12-14,3187075,83465,2789529,314081,450,11,146000000,21829.280821917808,571.6780821917807,2.6188589851195845,87.52630546818007
Russia,2021-12-15,3187125,72290,2912661,202174,451,10,146000000,21829.623287671235,495.13698630136986,2.268188414323254,91.38835157077303
Russia,2021-12-16,3187174,39821,2973131,174222,417,5,146000000,21829.95890410959,272.74657534246575,1.2494140577200994,93.28423863899492
Russia,2021-12-17,3187222,107578,2776132,303512,488,16,146000000,21830.287671232876,736.8356164383562,3.3752904567049296,87.10193390984374
Russia,2021-12-18,3187269,41563,2965766,179940,326,4,146000000,21830.609589041094,284.67808219178085,1.3040317588506023,93.0503826316511
Russia,2021-12-19,3187315,104211,2724841,358263,322,10,146000000,21830.924657534248,713.7739726027397,3.2695544682593343,85.49016962553121
Russia,2021-12-20,3187361,93509,2953218,140634,537,15,146000000,21831.239726027397,640.4726027397261,2.933743620506118,92.65401691242378
